"pontoId","lat","lon","pathBTS1","pathBTS2","pathBTS3","pathBTS4","pathBTS5","pathBTS6","taBTS1","taBTS2","taBTS3","taBTS4","taBTS5","taBTS6"
2205,-8.067022,-34.894352,120.865,124.79,126.34,122.915,123.865,100.94,0,1,3,1,1,0
1242,-8.070737,-34.892319,107.556666666667,125.556666666667,121.356666666667,112.223333333333,105.823333333333,120.223333333333,0,1,3,1,1,1
434,-8.075362,-34.893444,114.856666666667,117.49,120.623333333333,110.79,107.756666666667,134.123333333333,1,0,2,0,2,2
1430,-8.070015,-34.889484,124.24,124.14,133.34,111.74,108.89,141.34,0,1,3,1,0,1
1467,-8.06993,-34.897552,109.39,116.556666666667,119.923333333333,119.39,123.023333333333,105.756666666667,1,1,2,1,1,1
2253,-8.066782,-34.894844,117.29,131.223333333333,128.923333333333,127.69,122.056666666667,103.723333333333,0,1,3,1,1,0
1574,-8.069628,-34.894806,101.34,118.94,119.84,114.69,105.09,105.19,0,1,2,1,1,1
1849,-8.068886,-34.896069,103.09,116.656666666667,112.19,101.056666666667,122.456666666667,120.59,0,1,2,1,1,0
672,-8.073761,-34.8983,124.756666666667,98.5233333333333,97.3566666666667,100.29,134.39,127.756666666667,1,0,2,0,2,2
2002,-8.068535,-34.889477,125.14,131.065,133.09,116.065,107.115,133.59,0,1,4,1,0,1
1687,-8.069337,-34.900589,120.323333333333,126.323333333333,120.823333333333,124.39,132.89,129.59,1,1,2,1,2,1
1200,-8.070891,-34.896839,95.1566666666667,119.29,122.29,110.623333333333,130.223333333333,121.29,0,1,2,1,1,1
805,-8.072929,-34.896366,96.79,104.123333333333,118.09,96.79,118.723333333333,122.356666666667,1,0,2,0,1,1
2168,-8.067242,-34.900921,112.256666666667,110.79,123.323333333333,111.223333333333,109.923333333333,103.856666666667,1,2,2,2,2,1
2118,-8.067885,-34.890522,118.94,128.09,127.24,110.115,98.865,128.015,0,1,3,1,0,1
1959,-8.068609,-34.889317,122.623333333333,132.89,133.723333333333,124.923333333333,102.423333333333,133.656666666667,0,1,4,1,0,1
230,-8.076363,-34.895794,124.956666666667,91.6233333333333,131.69,117.556666666667,126.09,139.356666666667,1,0,2,0,2,2
2210,-8.067008,-34.893833,120.255957446809,131.741063829787,129.202765957447,123.415531914894,123.594255319149,109.50914893617,0,1,3,1,0,0
1075,-8.071845,-34.892197,109.69,120.623333333333,125.156666666667,101.123333333333,92.7233333333333,137.79,0,0,3,0,1,1
110,-8.077023,-34.897827,116.623333333333,86.5566666666667,127.023333333333,121.49,129.756666666667,135.623333333333,2,0,2,0,2,2
552,-8.074457,-34.900303,112.69,113.79,113.54,125.49,141.59,132.04,1,1,1,1,2,2
1869,-8.068844,-34.900379,107.39,113.423333333333,120.323333333333,119.823333333333,123.39,105.49,1,1,2,1,2,1
1657,-8.069418,-34.898796,108.923333333333,116.856666666667,116.623333333333,109.456666666667,118.123333333333,109.79,1,1,2,1,1,1
648,-8.073894,-34.893867,89.0566666666667,110.89,108.356666666667,90.1566666666667,112.29,105.023333333333,1,0,2,0,1,1
216,-8.076396,-34.895985,115.156666666667,114.823333333333,126.723333333333,124.723333333333,130.09,134.356666666667,1,0,2,0,2,2
1569,-8.069644,-34.896408,108.456666666667,98.89,112.856666666667,88.0566666666667,117.29,120.056666666667,0,1,2,1,1,1
1221,-8.0708,-34.892025,107.49,127.823333333333,127.023333333333,110.723333333333,94.39,123.456666666667,0,1,3,1,1,1
2710,-8.063748,-34.893967,136.04,115.69,131.84,138.04,134.34,118.09,0,2,3,2,1,0
402,-8.075466,-34.896294,122.172352941176,114.595882352941,131.519411764706,115.095882352941,128.413529411765,138.225294117647,1,0,2,0,2,2
2830,-8.062549,-34.888329,121.59,129.623333333333,139.49,128.19,136.49,142.09,1,2,4,2,0,1
180,-8.076488,-34.895973,115.89,101.823333333333,126.323333333333,119.59,130.323333333333,140.823333333333,1,0,2,0,2,2
2509,-8.065397,-34.886631,119.556666666667,129.056666666667,133.523333333333,128.756666666667,114.723333333333,129.956666666667,1,2,4,2,0,1
1897,-8.068772,-34.896198,105.99,115.09,120.89,102.023333333333,116.523333333333,108.39,0,1,2,1,1,0
2681,-8.063905,-34.885952,122.256666666667,139.09,135.423333333333,130.723333333333,138.39,143.623333333333,1,2,5,2,0,1
1396,-8.070126,-34.889725,114.34,140.24,129.79,116.34,110.34,134.04,0,1,3,1,0,1
1132,-8.071336,-34.897015,102.99,120.44,125.64,106.59,129.14,115.29,1,1,2,1,1,1
2834,-8.062477,-34.901443,125.79,128.34,135.19,118.49,131.49,130.79,2,3,3,3,2,1
2712,-8.063746,-34.893997,136.856666666667,113.49,127.256666666667,130.09,136.856666666667,115.323333333333,0,2,3,2,1,0
2068,-8.068197,-34.890114,125.99,134.323333333333,131.923333333333,120.923333333333,100.556666666667,122.19,0,1,3,1,0,1
1014,-8.072241,-34.900692,109.523333333333,106.456666666667,117.69,109.756666666667,135.19,127.09,1,1,1,1,2,1
20,-8.077503,-34.899101,123.023333333333,79.0233333333333,118.356666666667,120.956666666667,129.59,141.29,2,0,1,0,3,2
1859,-8.068864,-34.896126,103.99,119.223333333333,124.856666666667,105.723333333333,114.89,119.756666666667,0,1,2,1,1,0
2072,-8.068172,-34.89024,128.49,136.356666666667,134.656666666667,122.323333333333,109.09,125.19,0,1,3,1,0,1
1508,-8.069818,-34.900791,128.59,127.29,114.84,127.74,NA,124.74,1,1,1,1,2,1
2565,-8.064969,-34.885334,126.99,138.123333333333,139.956666666667,119.823333333333,120.523333333333,143.423333333333,1,2,5,2,0,1
560,-8.074397,-34.90033,113.423333333333,111.356666666667,117.756666666667,122.89,141.956666666667,127.823333333333,1,1,1,1,2,2
2055,-8.068291,-34.889973,122.09,130.323333333333,138.623333333333,118.056666666667,101.89,128.756666666667,0,1,3,1,0,1
1960,-8.068607,-34.890724,129.115,131.015,130.39,115.64,97.19,126.715,0,1,3,1,0,1
2602,-8.064569,-34.893421,131.39,121.84,130.94,120.09,125.74,121.94,0,2,3,2,0,0
1250,-8.070716,-34.892654,98.34,129.89,121.19,106.89,108.39,111.39,0,1,3,1,1,1
2662,-8.064005,-34.901463,135.356666666667,120.99,130.89,117.356666666667,129.156666666667,115.056666666667,1,2,2,2,2,1
727,-8.073239,-34.896477,95.19,111.356666666667,106.256666666667,110.39,116.756666666667,129.29,1,0,2,0,2,1
2218,-8.066977,-34.896061,116.856666666667,119.023333333333,122.123333333333,113.423333333333,130.256666666667,93.9566666666667,0,1,3,1,1,0
2597,-8.064639,-34.885124,107.623333333333,133.99,131.29,117.59,135.156666666667,138.29,1,2,5,2,0,1
2815,-8.062807,-34.901356,139.04,123.89,135.09,130.89,120.04,125.69,2,2,3,2,2,1
2782,-8.063195,-34.886772,126.423333333333,133.356666666667,142.456666666667,144.19,142.456666666667,144.556666666667,1,3,5,3,0,1
1684,-8.069349,-34.895409,110.74,113.39,119.44,95.14,116.84,115.14,0,1,2,1,1,0
484,-8.074917,-34.900185,118.89,116.44,123.54,126.94,140.44,134.14,1,1,1,1,2,2
1346,-8.070396,-34.893433,101.223333333333,122.523333333333,122.956666666667,108.423333333333,111.09,103.19,0,1,3,1,1,1
378,-8.075558,-34.893211,112.39,125.223333333333,123.956666666667,107.456666666667,127.723333333333,140.923333333333,1,0,2,0,2,2
223,-8.076381,-34.895958,118.723333333333,106.523333333333,131.79,129.656666666667,130.156666666667,139.69,1,0,2,0,2,2
529,-8.074546,-34.890156,102.523333333333,122.656666666667,128.823333333333,99.2566666666667,124.49,140.923333333333,1,0,3,0,1,2
2802,-8.062928,-34.887085,133.756666666667,132.99,140.156666666667,139.09,141.323333333333,140.923333333333,1,3,4,3,0,1
2575,-8.064884,-34.901405,128.59,125.223333333333,125.023333333333,121.856666666667,132.423333333333,125.89,1,2,2,2,2,1
9,-8.077541,-34.899231,122.923333333333,84.5233333333333,120.523333333333,125.856666666667,133.09,135.99,2,0,1,0,3,2
2699,-8.063821,-34.894142,140.123333333333,112.39,125.39,132.223333333333,135.756666666667,123.39,0,2,3,2,1,0
1882,-8.068826,-34.888889,120.423333333333,130.556666666667,131.623333333333,124.19,108.123333333333,126.79,0,1,4,1,0,1
1122,-8.071407,-34.900791,119.356666666667,123.623333333333,118.99,117.29,135.19,124.256666666667,1,1,1,1,2,1
204,-8.076424,-34.89576,114.223333333333,97.0233333333333,126.356666666667,124.49,124.023333333333,143.156666666667,1,0,2,0,2,2
883,-8.072623,-34.896706,106.523333333333,96.8566666666667,123.656666666667,90.3233333333333,130.623333333333,136.056666666667,1,0,2,0,1,1
168,-8.076573,-34.896236,116.79,97.865,126.015,117.915,127.69,138.215,1,0,2,0,2,2
2252,-8.066786,-34.889824,126.956666666667,127.09,130.79,110.723333333333,97.89,138.99,0,2,4,2,0,1
477,-8.075004,-34.900188,130.69,125.24,124.94,133.24,140.64,139.09,2,1,1,1,2,2
2387,-8.065832,-34.89159,140.79,132.89,128.456666666667,127.923333333333,116.69,117.49,0,2,3,2,0,0
4,-8.07755,-34.899174,119.123333333333,82.0566666666667,121.656666666667,126.856666666667,133.09,133.923333333333,2,0,1,0,3,2
1837,-8.068918,-34.896057,104.19,118.123333333333,118.29,104.09,120.29,114.456666666667,0,1,2,1,1,0
2030,-8.068453,-34.896824,109.59,124.09,115.956666666667,115.056666666667,120.39,117.59,0,1,2,1,1,0
278,-8.076126,-34.895023,118.023333333333,106.89,131.19,103.356666666667,127.356666666667,142.156666666667,1,0,2,0,2,2
1455,-8.069952,-34.889473,127.723333333333,122.623333333333,132.19,110.323333333333,111.623333333333,140.49,0,1,3,1,0,1
1568,-8.069646,-34.890701,107.723333333333,131.556666666667,118.956666666667,117.09,113.49,119.423333333333,0,1,3,1,0,1
2418,-8.065805,-34.889973,140.99,129.19,135.856666666667,126.723333333333,109.69,128.656666666667,0,2,4,2,0,0
1331,-8.070443,-34.893242,101.356666666667,122.09,122.623333333333,104.223333333333,105.69,106.89,0,1,3,1,1,1
2817,-8.062799,-34.88726,132.923333333333,138.79,140.823333333333,131.856666666667,137.19,145.49,1,3,4,3,0,1
2291,-8.066568,-34.896744,113.49,106.156666666667,125.523333333333,112.19,125.823333333333,94.3233333333333,0,1,3,1,1,0
571,-8.07432,-34.900345,125.756666666667,112.623333333333,109.556666666667,118.29,138.456666666667,137.123333333333,1,1,1,1,2,2
1771,-8.069139,-34.889568,127.065,132.565,134.39,114.49,100.315,132.39,0,1,3,1,0,1
246,-8.076291,-34.896027,115.856666666667,110.79,128.556666666667,126.556666666667,126.423333333333,132.356666666667,1,0,2,0,2,2
678,-8.073722,-34.89817,122.29,99.09,95.79,99.7566666666667,131.223333333333,128.556666666667,1,0,2,0,2,1
1712,-8.069275,-34.895504,104.656666666667,122.456666666667,116.523333333333,107.523333333333,112.39,122.99,0,1,2,1,1,0
1675,-8.069368,-34.895348,108.356666666667,121.09,111.39,109.29,108.723333333333,112.623333333333,0,1,2,1,1,0
1825,-8.068961,-34.895958,108.44,121.29,117.24,108.89,115.04,109.19,0,1,2,1,1,0
184,-8.076467,-34.896065,123.19,95.965,126.815,115.865,128.965,141.065,1,0,2,0,2,2
637,-8.073983,-34.900448,119.44,115.39,118.84,123.59,141.84,140.49,1,1,1,1,2,2
534,-8.074529,-34.900295,122.523333333333,109.523333333333,118.49,123.023333333333,137.156666666667,134.356666666667,1,1,1,1,2,2
2827,-8.062628,-34.901375,130.89,122.39,130.29,126.056666666667,127.49,126.923333333333,2,3,3,3,2,1
1174,-8.071078,-34.891815,106.69,117.523333333333,130.456666666667,94.7566666666667,107.423333333333,132.29,0,1,3,1,1,1
843,-8.072795,-34.900654,120.39,113.69,123.956666666667,123.156666666667,139.323333333333,129.956666666667,1,1,1,1,2,2
2333,-8.06621,-34.889225,124.04,134.44,132.29,122.64,92.04,139.89,0,2,4,2,0,1
33,-8.077456,-34.898857,118.39,76.4233333333333,123.156666666667,117.59,128.123333333333,132.69,2,0,1,0,2,2
1206,-8.070855,-34.891991,96.89,127.79,126.24,113.64,90.59,131.34,0,1,3,1,1,1
1476,-8.069907,-34.897564,106.856666666667,119.09,118.823333333333,116.523333333333,122.923333333333,108.69,1,1,2,1,1,1
616,-8.074121,-34.890335,97.79,134.156666666667,119.99,121.656666666667,120.89,135.756666666667,1,0,3,0,1,2
1500,-8.069834,-34.897789,95.7233333333333,110.056666666667,116.923333333333,113.79,125.59,105.223333333333,1,1,2,1,1,1
2885,-8.061624,-34.902161,137.823333333333,114.223333333333,129.556666666667,131.223333333333,124.49,134.156666666667,2,3,3,3,2,1
2551,-8.065022,-34.885532,122.49,134.09,134.956666666667,129.623333333333,118.99,133.39,1,2,5,2,0,1
2112,-8.067932,-34.892513,122.656666666667,122.59,125.456666666667,103.856666666667,117.523333333333,113.056666666667,0,1,3,1,0,0
2907,-8.061189,-34.904556,137.34,118.74,132.84,133.34,125.29,134.79,2,3,3,3,3,2
275,-8.076147,-34.895092,120.856666666667,111.69,126.123333333333,111.19,129.556666666667,137.756666666667,1,0,2,0,2,2
2027,-8.068457,-34.899055,117.156666666667,116.323333333333,115.99,103.923333333333,123.556666666667,106.223333333333,1,1,2,1,1,1
1077,-8.071802,-34.89724,102.59,118.39,122.29,108.69,129.09,110.623333333333,1,0,2,0,1,1
2526,-8.065247,-34.893929,133.056666666667,117.356666666667,125.79,127.656666666667,110.823333333333,115.656666666667,0,2,3,2,0,0
2803,-8.062904,-34.888542,123.19,126.64,138.04,134.715,135.165,140.515,1,2,4,2,0,1
2037,-8.06841,-34.891472,107.24,125.84,130.64,110.04,118.89,118.94,0,1,3,1,0,0
2698,-8.063823,-34.886013,124.456666666667,136.19,137.99,132.456666666667,138.89,143.59,1,2,5,2,0,1
2323,-8.06627,-34.896832,125.99,97.94,123.74,113.34,121.19,93.04,0,2,3,2,1,0
2313,-8.066355,-34.893158,132.09,112.756666666667,124.69,129.29,123.323333333333,104.256666666667,0,1,3,1,0,0
332,-8.075844,-34.894093,110.456666666667,115.39,119.256666666667,113.356666666667,127.59,138.956666666667,1,0,2,0,2,2
1179,-8.071032,-34.891804,106.59,116.623333333333,129.69,95.0566666666667,102.923333333333,131.29,0,1,3,1,1,1
579,-8.074284,-34.900356,114.423333333333,107.29,95.4566666666667,121.49,136.756666666667,141.456666666667,1,1,1,1,2,2
2584,-8.064787,-34.894169,136.765,114.54,130.64,130.24,119.54,111.715,0,2,3,2,0,0
2839,-8.062417,-34.887726,132.756666666667,135.256666666667,140.19,139.59,138.723333333333,146.79,1,3,4,3,0,1
1343,-8.070404,-34.900921,122.323333333333,129.59,115.823333333333,125.99,133.523333333333,126.656666666667,1,1,1,1,2,1
2793,-8.063056,-34.886925,132.623333333333,134.623333333333,142.79,140.49,141.423333333333,145.656666666667,1,3,5,3,0,1
2204,-8.067039,-34.893848,118.59,134.74,131.44,124.89,126.39,110.29,0,1,3,1,0,0
2674,-8.063933,-34.894344,138.523333333333,118.023333333333,134.156666666667,137.056666666667,135.19,121.923333333333,0,2,3,2,1,0
1793,-8.069065,-34.889584,126.84,130.34,133.49,114.09,98.69,133.24,0,1,3,1,0,1
767,-8.073116,-34.896343,98.8566666666667,102.69,119.756666666667,99.3233333333333,117.856666666667,128.89,1,0,2,0,1,1
2331,-8.066221,-34.893471,120.99,115.94,123.04,120.29,116.94,106.64,0,1,3,1,0,0
1582,-8.06961,-34.898304,97.3233333333333,120.323333333333,121.423333333333,116.09,121.19,105.356666666667,1,1,2,1,1,1
2182,-8.067151,-34.894165,125.656666666667,121.023333333333,127.19,127.456666666667,123.823333333333,102.423333333333,0,1,3,1,0,0
1183,-8.071,-34.900829,123.24,129.29,122.24,127.19,136.69,128.04,1,1,1,1,2,1
707,-8.07344,-34.900566,121.74,126.04,122.94,124.14,142.04,130.89,1,1,1,1,2,2
1595,-8.069586,-34.898396,107.356666666667,115.09,121.756666666667,116.056666666667,120.19,106.523333333333,1,1,2,1,1,1
706,-8.07345,-34.890553,96.59,133.323333333333,126.956666666667,114.823333333333,114.456666666667,140.823333333333,1,0,3,0,1,1
1974,-8.068584,-34.897308,110.423333333333,110.356666666667,117.556666666667,112.856666666667,131.79,106.59,0,1,2,1,1,0
2761,-8.063416,-34.886486,121.69,135.89,140.323333333333,133.156666666667,140.723333333333,144.79,1,3,5,3,0,1
1085,-8.071756,-34.89217,110.723333333333,123.79,129.956666666667,105.556666666667,97.99,130.39,0,0,3,0,1,1
496,-8.074807,-34.890854,123.99,121.956666666667,132.323333333333,96.49,133.456666666667,146.59,1,0,3,0,1,2
1249,-8.070719,-34.89222,103.19,125.79,118.89,113.09,107.29,123.823333333333,0,1,3,1,1,1
2883,-8.061679,-34.90205,137.94,110.49,135.99,136.84,126.14,129.39,2,3,3,3,2,1
595,-8.074224,-34.890263,103.223333333333,142.323333333333,124.39,121.89,122.556666666667,136.223333333333,1,0,3,0,1,2
2388,-8.065831,-34.891659,139.123333333333,133.756666666667,132.656666666667,129.39,113.956666666667,112.49,0,2,3,2,0,0
141,-8.076802,-34.899574,120.823333333333,104.79,120.29,132.29,125.256666666667,140.456666666667,2,1,1,1,2,2
995,-8.072352,-34.892147,118.44,105.14,119.64,86.815,113.815,132.94,0,0,3,0,1,1
2539,-8.06514,-34.893993,132.29,115.256666666667,126.856666666667,125.523333333333,119.023333333333,114.456666666667,0,2,3,2,0,0
972,-8.072415,-34.893349,99.74,122.64,109.84,98.19,111.44,130.84,0,0,3,0,1,1
2144,-8.067559,-34.893311,119.456666666667,121.956666666667,122.223333333333,107.923333333333,119.856666666667,111.623333333333,0,1,3,1,0,0
2534,-8.065175,-34.893002,131.256666666667,127.49,129.09,123.756666666667,120.456666666667,118.056666666667,0,2,3,2,0,0
2378,-8.065841,-34.892071,141.34,129.24,134.14,135.34,106.14,114.29,0,2,3,2,0,0
2944,-8.059566,-34.906521,137.09,130.84,131.14,131.74,136.39,129.54,3,4,3,4,3,2
1654,-8.069428,-34.89106,108.99,134.023333333333,120.723333333333,122.356666666667,104.156666666667,131.89,0,1,3,1,0,1
2127,-8.067786,-34.892822,124.556666666667,127.79,125.156666666667,120.29,112.556666666667,102.19,0,1,3,1,0,0
382,-8.075527,-34.893494,118.04,114.79,127.79,105.09,124.09,135.94,1,0,2,0,2,2
386,-8.075521,-34.893093,116.856666666667,119.223333333333,126.456666666667,106.09,124.623333333333,133.856666666667,1,0,2,0,2,2
1148,-8.071234,-34.896988,94.9233333333333,119.99,119.123333333333,106.023333333333,126.656666666667,118.323333333333,1,1,2,1,1,1
582,-8.07427,-34.900341,114.64,115.69,91.19,113.99,135.24,140.54,1,1,1,1,2,2
1507,-8.069822,-34.890396,116.59,140.19,126.24,118.24,105.44,123.94,0,1,3,1,0,1
2373,-8.065868,-34.888107,137.215,136.54,134.915,125.715,117.865,142.59,1,2,4,2,0,1
2437,-8.065793,-34.890602,140.223333333333,137.023333333333,136.49,129.623333333333,124.256666666667,121.556666666667,0,2,4,2,0,0
2179,-8.067161,-34.890068,131.723333333333,126.156666666667,134.623333333333,112.19,104.89,138.29,0,1,4,1,0,1
2298,-8.066499,-34.896774,126.623333333333,98.6566666666667,123.49,109.156666666667,125.49,89.8566666666667,0,1,3,1,1,0
242,-8.076303,-34.899761,128.99,107.156666666667,128.556666666667,130.556666666667,141.123333333333,140.59,2,1,1,1,2,2
394,-8.075489,-34.893013,111.123333333333,118.49,125.89,102.79,127.89,130.79,1,0,3,0,2,2
2631,-8.064244,-34.90147,136.356666666667,117.09,126.523333333333,117.023333333333,134.223333333333,114.523333333333,1,2,2,2,2,1
89,-8.077177,-34.899437,127.29,112.356666666667,127.223333333333,136.123333333333,130.623333333333,143.356666666667,2,1,1,1,3,2
1439,-8.069996,-34.896065,95.49,121.39,114.69,107.94,124.49,116.69,0,1,2,1,1,1
2563,-8.064985,-34.893124,131.756666666667,120.29,128.223333333333,118.89,119.456666666667,119.123333333333,0,2,3,2,0,0
2034,-8.068439,-34.88966,121.09,134.24,132.965,117.29,107.365,133.315,0,1,4,1,0,1
220,-8.076391,-34.895878,115.49,92.2566666666667,127.69,121.623333333333,129.756666666667,136.723333333333,1,0,2,0,2,2
1001,-8.072315,-34.892288,109.59,118.99,126.14,95.14,101.19,129.14,0,0,3,0,1,1
2080,-8.068105,-34.890297,127.915,134.94,128.39,121.29,109.465,125.515,0,1,3,1,0,1
766,-8.073117,-34.900604,116.156666666667,125.156666666667,121.79,120.49,139.456666666667,130.556666666667,1,1,1,1,2,2
265,-8.076188,-34.899788,123.74,112.19,119.79,132.59,138.49,141.59,2,1,1,1,2,2
1994,-8.068561,-34.896572,106.023333333333,116.356666666667,113.69,114.19,119.823333333333,112.656666666667,0,1,2,1,1,0
1389,-8.070148,-34.889725,113.915,136.29,129.865,120.465,114.865,132.54,0,1,3,1,0,1
2880,-8.061818,-34.901966,132.79,124.956666666667,130.823333333333,125.09,127.256666666667,129.956666666667,2,3,3,3,2,1
2860,-8.062314,-34.888191,124.923333333333,124.256666666667,140.09,126.823333333333,136.156666666667,135.59,1,3,4,3,0,1
2305,-8.066428,-34.896801,126.99,99.89,124.54,107.29,124.59,89.89,0,1,3,1,1,0
2468,-8.065688,-34.887569,117.556666666667,135.023333333333,132.556666666667,127.29,116.856666666667,141.923333333333,1,2,4,2,0,1
2873,-8.062162,-34.901833,127.823333333333,115.856666666667,132.09,128.79,127.256666666667,118.923333333333,2,3,3,3,2,1
1981,-8.068574,-34.891171,115.49,126.823333333333,127.556666666667,118.423333333333,112.323333333333,109.556666666667,0,1,3,1,0,1
2952,-8.059344,-34.906822,138.315892857143,128.388214285714,139.562321428571,129.501607142857,140.515892857143,129.969464285714,3,4,3,4,3,2
2908,-8.061168,-34.904652,134.556666666667,114.69,134.123333333333,131.023333333333,132.123333333333,134.123333333333,2,3,3,3,3,2
2492,-8.065532,-34.901314,134.056666666667,126.99,123.223333333333,116.39,132.056666666667,126.623333333333,1,2,2,2,2,1
827,-8.072871,-34.896416,105.523333333333,103.29,122.69,91.99,131.323333333333,130.823333333333,1,0,2,0,1,1
1087,-8.071721,-34.892143,111.19,125.69,129.19,105.69,94.815,136.19,0,0,3,0,1,1
2430,-8.065796,-34.890259,135.615,132.04,136.89,130.94,109.44,128.765,0,2,4,2,0,0
1182,-8.071021,-34.900837,121.49,126.156666666667,125.556666666667,119.823333333333,137.856666666667,126.09,1,1,1,1,2,1
1626,-8.069509,-34.890896,124.79,132.69,127.89,122.14,113.29,126.49,0,1,3,1,0,1
1152,-8.071206,-34.89698,101.74,119.69,119.49,114.54,128.04,125.69,1,1,2,1,1,1
2038,-8.068407,-34.899208,114.49,112.69,124.99,99.99,125.49,104.44,1,1,2,1,2,1
2862,-8.062304,-34.887848,140.09,133.89,139.69,141.59,139.39,146.09,1,3,4,3,0,1
2616,-8.064404,-34.885319,110.09,138.89,133.29,116.523333333333,133.69,140.156666666667,1,2,5,2,0,1
1039,-8.072081,-34.892269,115.556666666667,121.256666666667,124.456666666667,108.323333333333,91.0566666666667,129.59,0,0,3,0,1,1
2078,-8.068126,-34.890686,128.49,133.456666666667,132.756666666667,123.356666666667,82.49,133.39,0,1,3,1,0,1
379,-8.075549,-34.896259,121.29,115.99,133.356666666667,118.123333333333,128.556666666667,134.89,1,0,2,0,2,2
2936,-8.060138,-34.905865,134.29,129.99,130.556666666667,132.49,136.29,133.09,3,3,3,3,3,2
1692,-8.069324,-34.89904,101.34,112.19,117.49,115.69,112.04,103.49,1,1,2,1,2,1
2578,-8.064871,-34.88512,120.823333333333,130.89,130.39,119.423333333333,131.323333333333,129.59,1,2,5,2,0,1
2479,-8.065603,-34.889507,139.09,126.94,135.74,129.09,115.09,142.34,0,2,4,2,0,1
1048,-8.072014,-34.897232,107.29,118.49,118.29,112.923333333333,131.456666666667,128.556666666667,1,0,2,0,1,1
1325,-8.07046,-34.896576,96.74,115.69,116.84,105.34,124.59,121.49,0,1,2,1,1,1
2085,-8.068071,-34.892181,116.44,124.49,125.79,109.74,115.39,112.79,0,1,3,1,0,0
1044,-8.072039,-34.900726,122.64,103.59,119.44,109.09,137.34,126.74,1,1,1,1,2,1
2882,-8.06172,-34.902008,134.423333333333,115.256666666667,134.423333333333,128.323333333333,127.523333333333,132.723333333333,2,3,3,3,2,1
734,-8.073223,-34.896442,95.59,111.556666666667,94.89,101.856666666667,121.023333333333,130.923333333333,1,0,2,0,2,1
1694,-8.069315,-34.895363,99.49,120.49,113.54,100.29,120.69,112.84,0,1,2,1,1,0
130,-8.07688,-34.899559,118.89,115.79,115.99,134.94,130.84,138.99,2,1,1,1,2,2
1556,-8.069677,-34.896381,111.89,103.04,117.49,89.19,120.64,120.24,0,1,2,1,1,1
1737,-8.069225,-34.896503,107.99,104.356666666667,105.09,89.8566666666667,115.456666666667,107.59,0,1,2,1,1,1
1986,-8.06857,-34.896713,105.69,121.89,118.84,118.44,119.29,106.49,0,1,2,1,1,0
1005,-8.072288,-34.900692,111.84,115.59,116.39,108.54,134.39,127.94,1,1,1,1,2,1
1780,-8.069102,-34.89579,108.015,124.09,121.19,109.265,109.965,117.29,0,1,2,1,1,0
931,-8.07252,-34.896294,104.965,111.94,115.54,103.29,125.065,130.015,1,0,2,0,1,1
139,-8.076813,-34.89959,123.556666666667,105.056666666667,123.156666666667,131.59,130.99,140.656666666667,2,1,1,1,2,2
2814,-8.062815,-34.897289,132.032105263158,99.9636842105263,123.263684210526,111.695263157895,125.932105263158,111.179473684211,1,2,3,2,1,0
643,-8.073932,-34.898983,117.823333333333,107.39,91.69,110.59,135.056666666667,130.59,1,0,1,0,2,2
217,-8.076395,-34.899727,123.09,107.956666666667,123.49,133.923333333333,134.323333333333,139.19,2,1,1,1,2,2
163,-8.076615,-34.896362,116.723333333333,95.6233333333333,127.756666666667,116.99,131.456666666667,139.39,1,0,2,0,2,2
987,-8.072389,-34.892269,116.79,116.29,122.99,96.54,109.34,126.34,0,0,3,0,1,1
703,-8.073478,-34.897293,110.723333333333,101.856666666667,91.49,105.823333333333,132.29,136.29,1,0,2,0,2,1
1089,-8.071704,-34.900768,126.49,112.64,117.59,126.19,136.74,125.04,1,1,1,1,2,1
310,-8.075953,-34.894352,116.19,111.89,124.356666666667,108.456666666667,126.923333333333,138.723333333333,1,0,2,0,2,2
1236,-8.070749,-34.892464,103.29,128.656666666667,128.556666666667,108.623333333333,106.823333333333,114.223333333333,0,1,3,1,1,1
1201,-8.070877,-34.891769,99.2233333333333,116.356666666667,128.79,94.79,103.89,135.023333333333,0,1,3,1,1,1
1670,-8.069386,-34.889538,126.156666666667,133.823333333333,129.723333333333,114.723333333333,101.39,131.023333333333,0,1,3,1,0,1
520,-8.074609,-34.900265,116.515,113.415,105.19,130.04,138.165,136.84,1,1,1,1,2,2
102,-8.077082,-34.899487,121.49,108.89,115.556666666667,134.023333333333,134.256666666667,138.023333333333,2,1,1,1,3,2
2898,-8.061373,-34.903439,135.49,117.19,128.44,130.84,130.29,133.49,2,3,3,3,2,1
2942,-8.059703,-34.906364,136.956666666667,135.056666666667,130.723333333333,133.023333333333,136.89,135.19,3,4,3,4,3,2
1354,-8.070349,-34.897011,99.69,119.84,114.54,112.24,124.79,118.94,0,1,2,1,1,1
2697,-8.063825,-34.893906,137.59,122.74,125.94,130.99,124.84,120.79,0,2,3,2,0,0
1417,-8.070053,-34.900887,126.523333333333,128.823333333333,115.456666666667,127.29,134.656666666667,132.423333333333,1,1,1,1,2,1
2707,-8.063761,-34.886078,122.756666666667,138.89,140.59,129.29,140.523333333333,144.59,1,2,5,2,0,1
1513,-8.069799,-34.894489,103.14,121.74,121.79,116.14,117.19,109.04,0,1,3,1,1,1
455,-8.075187,-34.900101,122.69,113.24,131.69,127.49,136.59,136.59,2,1,1,1,2,2
